Feature,Instance,LocX,LocY,Checkin
P,1274,410408.3578,230795.7142,555
P,1275,397706.2252,230672.0869,961
P,1276,397559.2775,230486.089,6849
P,1277,330623.8071,230486.089,10520
P,1278,327672.245,229929.2093,1987
P,1279,71081.22269,229929.2093,754
P,1280,130958.8549,229805.582,354
P,1281,267421.7728,229744.3252,227
P,1282,413166.8483,229434.7001,1933
P,1283,324325.6191,229279.8875,89
P,1284,421584.7544,229187.4454,3089
P,1285,316152.1607,229001.4476,3282
P,1286,449206.5257,228815.4498,5312
P,1287,322208.8523,228258.57,2448
P,1288,20658.05471,227980.1301,2438
P,1289,326170.9113,227732.8755,2781
P,1290,308613.0267,227701.6902,2149
P,1291,47343.11135,227578.0629,854
P,1292,326195.7138,227330.8083,7874
P,1293,140557.5321,226836.2991,6265
P,1294,316152.1607,226773.9286,357
P,1295,47292.13947,226587.9307,803
P,1296,272468.449,226217.0488,1024
P,1297,396239.2985,226031.051,2641
P,1298,41829.3485,226031.051,1664
P,1299,395359.2231,225783.7963,2321
P,1300,321617.7835,225072.104,847
P,1301,321297.8659,225072.104,826
P,1302,148094.5901,224979.662,1078
P,1303,321396.235,224732.4074,4099
P,1304,321174.6818,224608.78,212
P,1305,317185.9342,224360.4117,365
P,1306,321150.7538,224051.9003,364
P,1307,151273.2431,224051.9003,45
P,1308,316595.4721,223989.5298,6639
P,1309,320781.1921,223834.7172,167
P,1310,138954.0245,223648.7193,526
P,1311,149020.8989,223432.65,612
P,1312,324423.9601,222720.9577,270
P,1313,43044.16934,222689.7724,1587
P,1314,395506.2007,222504.8883,370
P,1315,395359.2231,222504.8883,1203
P,1316,328557.8882,221948.0086,533
P,1317,316152.1607,221948.0086,1395
P,1318,41678.16847,221576.0129,2338
P,1319,359509.1583,221391.1288,784
P,1320,328115.0758,220462.2533,2163
P,1321,306493.1197,220091.3714,985
P,1322,41829.3485,219720.4895,5341
P,1323,342128.2401,219348.4938,6238
P,1324,37274.7206,219163.6097,7138
P,1325,253085.9833,219008.7972,2499
P,1326,253605.9917,218791.6141,104
P,1327,42588.85665,218791.6141,893
P,1328,210704.9115,218606.73,384
P,1329,253903.8923,218420.7321,1091
P,1330,309203.9339,218234.7343,1704
P,1331,210108.4072,218234.7343,1357
P,1332,307282.0339,218049.8502,423
P,1333,38337.95823,217863.8524,712
P,1334,343160.3774,217369.3432,125
P,1335,232649.5257,217152.16,1686
P,1336,352589.1606,217120.9748,687
P,1337,232773.7532,217120.9748,161
P,1338,307725.7168,216936.0907,1937
P,1339,277809.0276,216564.095,2019
P,1340,230688.4991,216564.095,1680
P,1341,141709.9529,216193.2131,46
P,1342,387289.1161,215079.4536,82
P,1343,223087.5808,214336.576,900
P,1344,382149.4933,214151.6919,2707
P,1345,301808.1175,214151.6919,446
P,1346,226813.6217,214151.6919,690
P,1347,344929.0185,213594.8121,1881
P,1348,291741.3809,213408.8143,991
P,1349,291741.3809,213377.629,180
P,1350,381145.7743,212789.564,213
P,1351,377375.927,212387.4968,248
P,1352,347237.5388,212140.2422,73
P,1353,189038.4359,211181.2953,4517
P,1354,278402.5541,210438.4177,2372
P,1355,378110.2559,210067.5357,48
P,1356,229645.2678,210067.5357,284
P,1357,334017.1361,209881.5379,1032
P,1358,377375.927,208396.8964,3244
P,1359,318590.1444,208180.8271,4136
P,1360,318663.7185,208026.0145,501
P,1361,286703.9601,207283.1369,3315
P,1362,44409.98194,207283.1369,588
P,1363,335935.0884,205798.4955,3153
P,1364,75318.14606,205798.4955,411
P,1365,363040.7518,205457.6851,221
P,1366,378771.3737,205426.4998,143
P,1367,378746.6927,205365.243,2239
P,1368,333820.6305,203818.2311,3569
P,1369,332935.4252,203818.2311,432
P,1370,337704.9273,203755.8605,1836
P,1371,40918.5905,203570.9764,171
P,1372,333033.6866,203014.0967,1623
P,1373,318220.4934,202828.0988,263
P,1374,333304.5648,201900.3372,3197
P,1375,330475.9385,201714.3393,643
P,1376,317038.765,201528.3415,990
P,1377,316447.4081,200600.5798,142
P,1378,357447.9362,200043.7,1539
P,1379,318958.896,199857.7022,2506
P,1380,150597.5922,198867.57,278
P,1381,359361.689,198559.0586,102
P,1382,373751.1525,198032.2503,584
P,1383,373774.9631,198002.1788,3284
P,1384,332271.4729,197847.3663,924
P,1385,330475.9385,196331.5395,736
P,1386,257618.9074,196331.5395,534
P,1387,375685.8105,195588.6619,1091
P,1388,375538.563,195402.6641,925
P,1389,329590.455,195031.7822,2107
P,1390,319402.0902,193361.1429,1083
P,1391,324276.0053,192990.261,286
P,1392,318220.4934,192618.2653,545
P,1393,366717.6717,192433.3812,2221
P,1394,334459.7031,192433.3812,878
P,1395,373774.9631,192061.3855,946
P,1396,123509.2998,191443.249,1733
P,1397,318811.7515,191319.6217,556
P,1398,323242.9221,191133.6239,306
P,1399,340949.1641,190576.7441,1931
P,1400,323685.9375,189462.9846,2695
P,1401,360244.7085,189276.9867,74
P,1402,369364.6987,188906.1048,350
P,1403,323685.9375,188163.2272,485
P,1404,130382.0491,187792.3453,4505
P,1405,322946.9775,187235.4655,2861
P,1406,374069.5043,185750.8241,686
P,1407,316152.1607,181852.6658,3883
P,1408,320288.423,180738.9062,389
P,1409,290852.6517,180552.9084,3675
P,1410,316152.1607,179068.267,950
P,1411,370541.5341,177954.5074,408
P,1412,370541.5341,177025.632,309
P,1413,369512.0307,177025.632,372
P,1414,290852.6517,177025.632,69
P,1415,367894.7969,176468.7522,1374
P,1416,316152.1607,176468.7522,1601
P,1417,315708.8307,176097.8703,613
P,1418,365982.5649,175911.8725,2492
P,1419,289519.4172,175911.8725,13
P,1420,368777.115,175726.9884,869
P,1421,366865.04,175726.9884,2353
P,1422,334017.1361,174798.1129,191
P,1423,367453.6106,174241.2332,278
P,1424,274545.3671,173870.3513,526
P,1425,307725.7168,173499.4693,1064
P,1426,358772.6746,171456.8344,3340
P,1427,334902.2516,171271.9503,1410
P,1428,287741.5086,171271.9503,408
P,1429,248650.1402,169693.7531,893
P,1430,354062.0441,169415.3132,1363
P,1431,307282.0339,168115.5558,3231
P,1432,330771.6736,163846.5156,1411
P,1433,309943.8522,163660.5177,262
P,1434,284777.067,163660.5177,1207
P,1435,287148.5092,158648.5999,1239
P,1436,287889.0864,155307.3213,2259
P,1437,56844.79262,153636.682,1463
P,1438,250558.712,152028.4133,548
P,1439,250508.7491,151842.4154,664
P,1440,273655.1825,150667.3991,1062
P,1441,257470.9028,150295.4035,8404
P,1442,273210.0619,150110.5194,1321
P,1443,145115.0515,146583.243,1797
P,1444,315412.6759,144912.6037,540
P,1445,267125.1481,144541.7218,848
P,1446,210108.4072,144541.7218,14
P,1447,318220.4934,144355.7239,2441
P,1448,281367.9042,143427.9623,2081
P,1449,266085.5593,139529.8039,6202
P,1450,251227.8339,133961.0063,1278
P,1451,247955.8652,133589.0106,1029
P,1452,251945.977,131455.0474,242
P,1453,256281.4403,127092.4513,46
P,1454,313195.6858,123565.1749,1467
P,1455,246319.9417,122266.5313,5741
P,1456,245278.2788,121709.6516,94
P,1457,258609.4143,120595.8921,193
P,1458,162451.9053,116944.9883,604
P,1459,225472.1868,106487.9002,1968
P,1460,252862.9872,96650.06233,120
P,1461,129630.0759,75859.51334,904
P,1462,245427.3492,74931.75165,2746
P,1463,121828.1014,58596.24074,4526
P,1464,116531.5346,46901.76576,928
P,1465,152473.9891,41889.84792,3395
P,1466,91491.26235,41889.84792,760
P,1467,126570.1512,27410.97413,3107
P,1468,126971.0911,26885.27964,222
Q,1,695384.8603,1151874.839,318
Q,2,695075.4608,1148812,705
Q,3,696837.4727,1142593.881,140
Q,4,706331.1966,1136591.831,91
Q,5,815883.0249,1115337.958,158
Q,6,814044.1334,1114254.27,641
Q,7,813619.8,1114069.386,1350
Q,8,813053.7164,1113512.506,130
Q,9,804563.5739,1092814.399,2287
Q,10,729593.5484,1074158.927,307
Q,11,771656.1036,1066270.168,2955
Q,12,667617.1517,1049749.773,351
Q,13,617204.3271,1018656.949,628
Q,14,605598.9114,1016676.684,1480
Q,15,749091.336,1013861.1,783
Q,16,748356.7088,1012345.273,546
Q,17,608189.649,1011758.322,1505
Q,18,608238.0039,1005446.647,354
Q,19,620487.7033,1002414.994,468
Q,20,612913.6534,1002105.368,1251
Q,21,609604.809,1000991.609,4817
Q,22,620679.1904,996969.8233,979
Q,23,762047.8776,995175.5567,2611
Q,24,614328.2333,995020.7441,1542
Q,25,730020.8349,990689.3333,2111
Q,26,603295.2557,990442.0787,1638
Q,27,608885.5945,982367.3222,1754
Q,28,610899.8,979984.9905,1593
Q,29,601447.333,977849.9135,3523
Q,30,612242.1203,977076.9644,3088
Q,31,610132.3196,974879.5169,409
Q,32,614184.1077,973642.1301,5540
Q,33,619792.4577,969713.9002,1184
Q,34,618834.0543,961019.8934,486
Q,35,616988.6234,953656.8292,920
Q,36,570975.4285,952666.697,867
Q,37,724275.1167,942735.3033,464
Q,38,724299.0558,942550.4192,1643
Q,39,721804.8557,941219.4766,2980
Q,40,720830.8046,939332.768,1950
Q,41,720830.8046,938807.0735,890
Q,42,726768.8005,936362.3713,1880
Q,43,692218.4893,926028.9105,226
Q,44,833547.6759,917490.83,497
Q,45,833595.1252,917273.6469,389
Q,46,838583.0633,914644.0607,391
Q,47,752124.078,914055.9956,740
Q,48,818027.061,897968.8531,443
Q,49,816707.7637,897349.6028,528
Q,50,816213.0968,895710.1488,294
Q,51,815387.4762,895092.0123,113
Q,52,635357.3324,892029.1736,5650
Q,53,700311.8781,888780.337,2067
Q,54,636984.5062,885284.2459,2203
Q,55,832652.8839,883644.7919,285
Q,56,806876.0222,879313.3811,1030
Q,57,801402.0401,877425.5587,1518
Q,58,769597.5969,873248.9605,2881
Q,59,643227.4995,872105.1295,27
Q,60,638491.7427,871176.254,445
Q,61,727884.2497,870340.9344,1901
Q,62,643227.4995,870340.9344,75
Q,63,833171.4644,870001.2377,3138
Q,64,639424.4088,868052.1586,1642
Q,65,749683.4419,866040.7089,1208
Q,66,741551.8067,863844.3751,1444
Q,67,821962.0538,863318.6806,1630
Q,68,785439.18,859698.9622,2915
Q,69,737495.8786,857687.5125,2894
Q,70,795926.4574,857038.1907,1421
Q,71,824529.8513,856326.4983,476
Q,72,761858.6694,855614.806,296
Q,73,815693.8024,854563.417,524
Q,74,760461.6752,850077.1937,2948
Q,75,699859.5348,846735.9151,312
Q,76,777946.9881,845838.2249,3812
Q,77,818122.0789,845188.9031,436
Q,78,777024.2908,844261.1414,567
Q,79,743923.2488,842373.319,1967
Q,80,813431.3912,841661.6267,2554
Q,81,839077.6813,841445.5574,1639
Q,82,835759.8052,840888.6776,927
Q,83,700954.3814,839990.9874,1836
Q,84,701978.0313,836588.4521,691
Q,85,834960.0615,835907.945,4766
Q,86,763800.0439,835907.945,39
Q,87,700050.5834,835876.7598,3570
Q,88,841006.8417,835319.88,290
Q,89,825354.0111,834917.8128,630
Q,90,708590.6499,834824.257,11
Q,91,824247.4876,834453.3751,1930
Q,92,738184.2022,833339.6156,1132
Q,93,819040.83,832782.7358,65
Q,94,791817.3086,832751.5505,215
Q,95,832158.8564,832411.8539,4902
Q,96,805153.829,832133.414,2153
Q,97,819394.5691,829874.7097,939
Q,98,739227.7143,829751.0824,1415
Q,99,792526.3503,828574.9523,972
Q,100,824506.1093,828204.0704,2586
Q,101,838724.5057,827431.1213,3559
Q,102,824059.2415,826625.8732,3741
Q,103,828298.3215,825852.9241,433
Q,104,756104.299,825296.0443,386
Q,105,841288.8228,824986.4192,345
Q,106,702596.4615,824615.5372,547
Q,107,786999.1535,824305.9121,3226
Q,108,700930.3952,824305.9121,2514
Q,109,810460.6012,822294.4624,133
Q,110,813289.6584,821397.886,1076
Q,111,722849.7983,821335.5154,509
Q,112,715793.3732,821180.7029,1219
Q,113,802157.2469,818984.3691,2492
Q,114,794651.5282,817468.5424,1266
Q,115,796209.4736,814870.1414,697
Q,116,698479.2671,814870.1414,1160
Q,117,709921.8051,814807.7709,1762
Q,118,738349.8722,814250.8911,975
Q,119,790400.802,813446.7567,4202
Q,120,795430.1008,813354.3147,80
Q,121,790234.9937,813230.6874,1323
Q,122,805743.2064,813105.9463,335
Q,123,698122.8217,812673.8076,1190
Q,124,772365.4707,812487.8098,3022
Q,125,733652.1536,812209.3699,309
Q,126,802629.5461,811281.6082,162
Q,127,796704.9487,810013.0361,2664
Q,128,676300.0467,809362.6006,394
Q,129,772885.7603,809022.9039,3118
Q,130,698360.1675,809022.9039,276
Q,131,801897.3047,808248.8411,3655
Q,132,709065.7739,807940.3297,1401
Q,133,691169.9883,807568.334,2508
Q,134,681330.2866,806980.269,185
Q,135,724726.5317,805774.0674,1891
Q,136,704998.7822,803577.7336,1000
Q,137,708566.6792,803360.5505,1154
Q,138,676919.8239,803360.5505,355
Q,139,748427.5285,802866.0413,3351
Q,140,706474.191,802587.6014,401
Q,141,676538.6905,802340.3468,32
Q,142,785085.3086,802061.9069,467
Q,143,711396.6023,801938.2796,331
Q,144,768580.5637,801381.3998,662
Q,145,791534.1905,801350.2146,5661
Q,146,706783.2929,800328.8971,164
Q,147,704998.7822,799555.948,178
Q,148,782461.576,799432.3207,1071
Q,149,705141.7927,798781.8851,5797
Q,150,694670.9151,798411.0032,758
Q,151,704594.5755,798348.6327,93
Q,152,704594.5755,797730.4961,73
Q,153,778301.0673,797018.8038,2194
Q,154,778206.5904,797018.8038,2499
Q,155,762190.208,796647.9219,1328
Q,156,705189.7479,796524.2946,3464
Q,157,704119.2724,796338.2967,758
Q,158,784778.2148,796183.4842,979
Q,159,711538.6798,796183.4842,2262
Q,160,704356.4981,795873.859,1200
Q,161,707044.4392,795842.6737,2733
Q,162,785274.1547,795781.417,238
Q,163,656252.9461,795193.3519,417
Q,164,656754.2629,795038.5394,2337
Q,165,657733.6172,794728.9142,898
Q,166,786857.1141,793708.7105,3626
Q,167,729784.1201,786654.1577,1656
Q,168,767704.8587,786252.0905,2448
Q,169,776764.6632,784426.6386,573
Q,170,734221.9569,781859.4229,17
Q,171,724346.0789,781642.2398,220
Q,172,709160.7964,780343.5962,779
Q,173,723206.3577,780312.411,84
Q,174,752077.1638,769174.8157,545
Q,175,734008.3906,766947.2967,3308
Q,176,745156.5891,763822.0875,270
Q,177,749872.8414,763141.5804,473
Q,178,749944.5053,763049.1384,3288
Q,179,690360.6156,762770.6985,2591
Q,180,764059.9497,762182.6335,10072
Q,181,712727.4431,761966.5641,143
Q,182,730139.6178,761935.3789,3283
Q,183,689955.9085,761811.7515,1119
Q,184,711324.7069,761780.5663,2223
Q,185,764746.7557,761440.8696,2604
Q,186,752645.2403,761131.2445,215
Q,187,766521.5339,760883.9899,645
Q,188,760958.6111,760078.7417,504
Q,189,765267.3729,759243.4221,720
Q,190,752977.0323,758934.9107,754
Q,191,763705.4539,757356.7135,15
Q,192,689407.9883,756211.7687,1629
Q,193,759206.885,754664.7567,10
Q,194,722683.9134,754262.6895,2525
Q,195,746958.148,753953.0644,600
Q,196,631193.1747,753025.3027,634
Q,197,739132.9309,752654.4208,156
Q,198,739014.2372,752344.7956,1135
Q,199,745583.321,751725.5453,2299
Q,200,745535.5278,751725.5453,2922
Q,201,752787.6817,751633.1033,829
Q,202,744017.9943,750705.3416,4707
Q,203,734364.6171,749529.2115,75
Q,204,751318.8337,748693.8919,2606
Q,205,739559.877,748507.8941,2536
Q,206,741315.3197,747487.6903,2832
Q,207,707520.4812,747240.4357,252
Q,208,721591.0673,745693.4237,7360
Q,209,750844.5333,744640.921,158
Q,210,748308.9266,744393.6664,924
Q,211,713036.3823,743248.7216,175
Q,212,706212.1759,743217.5363,593
Q,213,731729.8281,742815.4691,2672
Q,214,734862.633,741546.897,105
Q,215,668739.0502,740711.5774,417
Q,216,753214.1429,739381.7485,621
Q,217,732323.646,738917.3108,586
Q,218,752242.6423,738793.6835,2293
Q,219,753924.5937,737711.1093,1162
Q,220,735408.4619,737587.4819,1332
Q,221,703095.8074,737495.0399,786
Q,222,728976.5198,736875.7896,145
Q,223,705855.1068,735267.5209,1786
Q,224,726174.7064,734834.2684,1152
Q,225,729617.4769,734648.2706,320
Q,226,733723.9144,732142.3116,3468
Q,227,739654.657,732079.9411,2245
Q,228,738919.4522,730595.2997,808
Q,229,730187.4725,730285.6745,3952
Q,230,623577.8484,727965.7134,432
Q,231,536560.8702,727408.8337,157
Q,232,734411.6006,727222.8358,1932
Q,233,699836.4032,725893.007,44
Q,234,528520.3958,725769.3797,902
Q,235,734530.3399,725707.0091,498
Q,236,711086.7645,725336.1272,301
Q,237,746507.5702,720663.906,738
Q,238,679137.7063,719488.8897,4357
Q,239,721044.6067,717014.1161,278
Q,240,708637.7351,715961.6133,1101
Q,241,499667.2451,715806.8007,480
Q,242,719049.2567,712713.8905,566
Q,243,706283.246,711847.3856,532
Q,244,673581.0531,709402.6835,1562
Q,245,673724.4448,709341.4267,937
Q,246,716672.8746,709155.4289,110
Q,247,652860.1085,709124.2436,1349
Q,248,712085.5771,707268.7202,2705
Q,249,706973.3737,704731.576,2208
Q,250,659142.7461,702874.9389,2982
Q,251,704903.7263,702349.2444,689
Q,252,710516.7105,701947.1772,634
Q,253,695647.115,700957.045,966
Q,254,714201.0365,700894.6745,127
Q,255,708257.6238,700864.603,3082
Q,256,715746.3163,699131.5932,2101
Q,257,456477.4579,696656.8195,597
Q,258,615598.5317,696316.0091,812
Q,259,714533.8961,692913.4738,1021
Q,260,712014.5418,692449.036,1070
Q,261,712870.3606,692387.7793,4558
Q,262,711300.7417,691676.0869,905
Q,263,745179.633,689262.57,2889
Q,264,740200.2677,685952.4767,198
Q,265,724583.7565,685488.039,3815
Q,266,435282.4629,685488.039,52
Q,267,710682.7651,685054.7866,797
Q,268,698765.4438,684497.9068,547
Q,269,733984.471,683786.2145,308
Q,270,470933.2759,683570.1451,1011
Q,271,775960.2078,682827.2675,78
Q,272,776078.5384,681682.3227,363
Q,273,776315.1963,681373.8114,1807
Q,274,697741.5161,679269.9196,769
Q,275,698455.2759,679022.665,670
Q,276,671196.3716,678929.1092,3236
Q,277,691503.4954,678124.9748,1875
Q,278,773879.443,678093.7896,907
Q,279,692099.3266,677784.1644,1208
Q,280,710540.6773,676238.2662,175
Q,281,712656.4117,676175.8957,365
Q,282,710492.7437,676175.8957,3378
Q,283,771513.8846,675093.3214,2410
Q,284,660288.6664,674350.4438,828
Q,285,775771.2169,672370.1794,4793
Q,286,625302.3819,671844.4849,2295
Q,287,769739.8384,671783.2281,976
Q,288,711705.576,671473.603,1097
Q,289,710563.7881,671287.6051,921
Q,290,769077.166,670514.656,803
Q,291,769715.9897,669740.5931,1896
Q,292,770946.695,669400.8965,1416
Q,293,717005.6651,668936.4588,1127
Q,294,696361.0012,668565.5769,688
Q,295,768698.9665,668287.137,1525
Q,296,579106.1597,668224.7664,1215
Q,297,695742.2452,667791.514,25
Q,298,694790.0518,667203.449,205
Q,299,656658.8166,666306.8725,3364
Q,300,708067.5635,664728.6753,2456
Q,301,675346.2813,663738.5431,579
Q,302,424974.1473,663553.659,299
Q,303,679494.7257,663181.6633,373
Q,304,548550.0791,662655.9688,232
Q,305,601640.0008,660181.1952,754
Q,306,510050.7221,659098.6209,796
Q,307,446116.3467,658881.4378,1938
Q,308,535546.783,654612.3976,516
Q,309,676204.7595,654395.2145,1050
Q,310,707829.5558,653963.0758,465
Q,311,441028.9709,653900.7052,815
Q,312,677945.5607,653406.196,791
Q,313,701810.9982,651889.2555,1622
Q,314,672436.4321,651735.5567,334
Q,315,672603.8817,651673.1862,20
Q,316,701287.6127,651610.8156,1139
Q,317,580284.284,649910.1049,2168
Q,318,580380.3637,649167.2273,166
Q,319,436353.9704,648455.5349,97
Q,320,580356.993,647712.6573,1232
Q,321,528592.5683,646259.2011,1131
Q,322,715223.5448,644124.1241,271
Q,323,409700.8272,643288.8045,1686
Q,324,632868.3229,641772.9778,915
Q,325,699859.5348,640504.4057,4141
Q,326,384328.4494,640411.9637,832
Q,327,712347.4626,640319.5216,272
Q,328,573814.7858,639916.3407,3924
Q,329,574897.3318,639390.6462,136
Q,330,574632.3341,638957.3937,243
Q,331,631862.746,638772.5096,788
Q,332,711800.5774,638276.8867,434
Q,333,681211.0139,638276.8867,579
Q,334,654508.9185,637286.7544,677
Q,335,665540.5831,636823.4305,541
Q,336,711110.7302,635276.4185,416
Q,337,708114.6508,634223.9158,551
Q,338,698788.5776,633574.5939,2107
Q,339,700359.8528,630882.6372,694
Q,340,700335.8655,630852.5657,577
Q,341,709184.7659,630170.9449,250
Q,342,709160.7964,627078.0347,247
Q,343,708756.7314,626303.9718,560
Q,344,596983.101,625531.0227,2900
Q,345,596310.6368,619745.042,2311
Q,346,543195.8067,619560.1579,1038
Q,347,685239.0175,616868.2011,404
Q,348,619481.05,615692.0711,662
Q,349,437449.9211,614299.8717,5361
Q,350,460901.5778,614114.9876,1036
Q,351,454362.7731,613928.9897,3202
Q,352,428898.5941,611979.9106,546
Q,353,650614.0148,610711.3385,1166
Q,354,512227.9719,610185.644,936
Q,355,544112.8202,609381.5096,6759
Q,356,468359.762,607926.9397,1426
Q,357,433382.0769,603193.4617,556
Q,358,513002.0997,599759.7411,853
Q,359,385673.667,598924.4215,1984
Q,360,513389.579,598707.2384,30
Q,361,513098.7531,598026.7313,436
Q,362,395359.2231,590416.4125,79
Q,363,395359.2231,590416.4125,2582
